rps3	phylum_merge	A5-S03	A5-S04	KW1-S05	KW1-S08	KW1-S11	KW1-S15	KW1-S21
k141_8164829_7	Thaumarchaeota	0.072533139	0.143293102	0.128028003	0.068633431	0.038024154	0.085778439	0.067873144
k141_8172416_12	Gammaproteobacteria	0.03329605	0.019156888	0.01714249	0.017589259	0.016179121	0.020620488	0.019898403
k141_8176474_2	Acidobacteria	0.053530833	0.064485099	0.049968852	0.08029229	0.071738239	0.060180522	0.066652692
k141_8194612_4	Alphaproteobacteria	0.012854036	0.024012291	0.022266882	0.007637443	0.019096877	0.018139454	0.018048091
k141_8198232_13	unclassify	0.033878451	0.044048422	0.041500315	0.03638822	0.04419751	0.059900196	0.042796825
k141_8199188_1	Actinobacteria	0.064212508	0.042339177	0.039899076	0.046133174	0.039476458	0.061402937	0.047466411
k141_8199596_1	Gemmatimonadetes	0.004235899	0.001362922	0.004392196	0.007894581	0.006208753	0.016475057	0.005199786
k141_8210278_1	unclassify	0.012215056	0.029123328	0.022338248	0.008344647	0.005073261	0.01129888	0.01018774
k141_8211913_2	Acidobacteria	0.034704281	0.01983479	0.023078861	0.012645073	0.017687213	0.043418228	0.022309858
k141_8216102_1	Deltaproteobacteria	0.007934285	0.008935817	0.022325233	0.001953507	0.007516335	0.009125599	0.005753765
k141_8220168_6	unclassify	0.006287649	0.008257105	0.005330277	0.013034342	0.014559789	0.006332126	0.02010602
k141_8231150_1	Gammaproteobacteria	0.03548929	0.034606639	0.02684011	0.043183878	0.022244521	0.04281729	0.025877854
k141_8232118_2	Chloroflexi	0.027764337	0.020424924	0.021358289	0.028870139	0.020818608	0.023482117	0.026651333
k141_8234360_2	Planctomycetes	0	0	0	0	0.040003876	0	0.00129533
k141_8242956_4	Alphaproteobacteria	0.003656274	0.027702587	0.012819005	0.018446952	0.010030835	0.011039627	0.008229786
k141_8244001_2	Bacteroidetes	0.01487705	0.028432221	0.023172869	0.023427374	0.013778041	0.014255005	0.021637016
k141_825017_9	Betaproteobacteria	0.044642821	0.043273124	0.041328464	0.06911052	0.05588419	0.048134629	0.06355274
k141_8251460_3	Alphaproteobacteria	0.009671035	0.01036752	0.013094845	0.006552028	0.00943165	0.019563578	0.010760164
k141_8253327_1	Zixibacteria	0.004350397	0.003931507	0.014962425	0.003438433	0.00279063	0.007986094	0.003482444
k141_8253996_4	Thaumarchaeota	0.00867539	0.012968435	0.018685148	0.001618829	0.009725602	0.007251359	0.006432183
k141_8258330_3	Chloroflexi	0.004309844	0.004799023	0.003436773	0.009284889	0.006812805	0.004090886	0.010121119
k141_8262723_3	unclassify	0.017531667	0.025705553	0.018552731	0.030125205	0.020940216	0.017483965	0.026651603
k141_8262900_4	Chloroflexi	0.003679346	0.001365654	0.007334996	0.002264737	0.002908071	0.002385067	0.001209666
k141_8267883_7	Gammaproteobacteria	0.0911743	0.109100113	0.086632843	0.104120029	0.106066415	0.09182759	0.112949929
k141_8269342_3	Alphaproteobacteria	0.044167397	0.002542983	0.018715263	0.022896631	0.020193015	0.00902655	0.0115807
k141_8273570_1	Chloroflexi	0	0.011955459	0.010377343	0.004956595	0.007955743	0.000782992	0.003186421
k141_8274746_4	Alphaproteobacteria	0.028798473	0.022869045	0.008455649	0.02374885	0.021346562	0.02963166	0.024310021
k141_8280449_9	Gammaproteobacteria	0.057475781	0.03850562	0.055262107	0.033060338	0.026238868	0.04400717	0.032767036
k141_8280735_4	Gemmatimonadetes	0.017024571	0.033149194	0.019515213	0.026511146	0.048747365	0.031989216	0.035309866
k141_8285757_4	Acidobacteria	0.038517652	0.031863405	0.036590857	0.045886766	0.049670645	0.035713865	0.044797768
k141_8289660_1	Alphaproteobacteria	0.03345728	0.049062836	0.050497666	0.028897325	0.030267709	0.02402646	0.035842465
k141_8289804_1	Chloroflexi	0	0.002263731	0	0.005298228	0.01392712	0.003573757	0.002499047
k141_8289970_2	Planctomycetes	0.008268508	0.011990521	0.001431149	0.018156462	0.007943611	0.010404036	0.004037644
k141_8298127_6	Thaumarchaeota	0.047656808	0.070632331	0.075746608	0.06527176	0.116494187	0.136316705	0.119652341
k141_829953_9	Gemmatimonadetes	0.029793924	0.049254129	0.021214647	0.030724788	0.037744073	0.032521052	0.049337034
k141_8314722_2	Gemmatimonadetes	0.063027155	0.092302794	0.072728538	0.043998858	0.028265643	0.071859226	0.059275305
k141_8318210_2	Alphaproteobacteria	0.005620388	0.013152401	0.018524908	0.010913902	0.009529635	0.002428875	0.007391309
k141_8319840_2	Planctomycetes	0.023577613	0.033445114	0.008421082	0.010904392	0.008252979	0.015402499	0.022815681
k141_8341016_36	Gammaproteobacteria	0.048175005	0.053481248	0.049251429	0.081652188	0.117244959	0.099302506	0.112302672
k141_8341624_3	Chloroflexi	0.003422169	0.0186084	0.006822299	0.004212875	0.002608204	0.004357487	0.008132966
k141_8342286_4	unclassify	0	0.008538277	0.003439464	0.024412463	0.007824628	0.006523915	0.00378151
k141_8344113_5	Acidobacteria	0.010660177	0.01533226	0.010643561	0.015501846	0.037397208	0.018391375	0.016231464
k141_8346173_7	Planctomycetes	0.019823716	0.017524143	0.012965418	0.02794294	0.042351437	0.017564885	0.020111965
k141_8348712_2	Bacteroidetes	0.002317729	0	0.006466406	0.026986688	0.003895645	0.010292561	0.012520029
k141_8351714_9	Alphaproteobacteria	0.031366539	0.029501978	0.028047332	0.013907185	0.031667832	0.03144016	0.027505672
k141_8360443_2	unclassify	0.009592129	0.0130173	0.018022943	0.005073935	0.008505384	0.015059023	0.008613339
k141_8363636_2	Alphaproteobacteria	0.006567301	0.011639865	0.009483298	0.014915964	0.006759911	0.021998477	0.008342003
k141_8372988_4	Gammaproteobacteria	0.181980172	0.32781823	0.269604038	0.189207765	0.239910387	0.255685771	0.253386824
k141_837776_1	Gammaproteobacteria	0.022516017	0.045452306	0.022603825	0.060180352	0.0632134	0.049277487	0.042450612
k141_8378467_1	Planctomycetes	0.065509262	0.020263386	0.031712361	0.044001422	0.024885039	0.045089749	0.043248321
k141_8383293_2	Planctomycetes	0.010256947	0.015097657	0.029912266	0.005050742	0.019456459	0.019908631	0.008093277
k141_8385878_1	Alphaproteobacteria	0.041017209	0.013987033	0.015723852	0.014135928	0.012121591	0.021075126	0.020652446
k141_8395249_3	unclassify	0.007352603	0.030980362	0.012916115	0.010069463	0.01183579	0.007213375	0.008274483
k141_8398755_3	Gammaproteobacteria	0.02550537	0.019545887	0.027260881	0.02677471	0.046662804	0.04319932	0.046725893
k141_8399794_4	Chloroflexi	0.011332027	0.004068513	0.008665416	0.015532736	0.002879568	0.004293981	0.005081618
k141_8401481_3	Planctomycetes	0.023581048	0.002140753	0.02960099	0.00331733	0.004835099	0.006000389	0.008934051
k141_8402483_4	Planctomycetes	0.013522047	0.014499174	0.01076569	0.010826747	0.015132169	0.006720152	0.009879273
k141_8407885_1	unclassify	0.007179097	0.021254579	0.003530704	0.000908443	0.001166501	0.002726627	0.006737737
k141_8411013_1	Gemmatimonadetes	0.016930268	0.005625646	0.026990489	0.01008194	0.005883524	0.007316487	0.011132402
k141_8412229_1	Chloroflexi	0.003900145	0.007509464	0.005442622	0.003150847	0	0.000489838	0.003365931
k141_8420508_3	Planctomycetes	0.016374523	0.046852494	0.006528719	0.003779611	0.019124192	0.011941291	0.018842206
k141_8423513_1	unclassify	0.037714221	0.019054015	0.010672609	0.008364254	0.012709299	0.009738469	0.012594401
k141_842919_3	unclassify	0.008281719	0.006114032	0.004064026	0.006624108	0.009063253	0.012792889	0.019035655
k141_8433137_4	Planctomycetes	0.02576249	0.017707779	0.020216275	0.023991141	0.049896758	0.025675796	0.028123867
k141_8440603_1	Gammaproteobacteria	0.010222681	0.009106386	0.01623375	0.007478892	0.00646382	0.006371063	0.014653668
k141_8442241_9	Gammaproteobacteria	0.041059749	0.052821692	0.060822578	0.056233602	0.037879072	0.056287398	0.042868501
k141_844530_4	Gammaproteobacteria	0.058661683	0.001307987	0.016659915	0	0.001392637	0.001109543	0
k141_8451724_1	Acidobacteria	0.200122056	0.259907211	0.244928577	0.352963577	0.319170103	0.277240782	0.297972159
k141_8464137_3	Planctomycetes	0.021871077	0.025648404	0.022423528	0.024768449	0.019412597	0.044140125	0.018526969
k141_8467536_5	Planctomycetes	0.018276859	0.003700242	0.008725716	0.013448744	0.013132377	0.012093818	0.008974365
k141_8469657_2	Alphaproteobacteria	0.078496262	0.097412654	0.087773089	0.069682885	0.066696092	0.084256213	0.0872108
k141_847019_4	Alphaproteobacteria	0.210855104	0.122947142	0.132355142	0.15123206	0.142663873	0.130276217	0.144328179
k141_8473275_1	unclassify	0.037407938	0.040489642	0.036475258	0.03296339	0.044910635	0.038053596	0.044288305
k141_8486963_2	Chloroflexi	0.010245499	0.012875185	0.002976217	0.008828935	0.005066916	0.001328291	0
k141_8498676_4	Chloroflexi	0.024906743	0.006081866	0.008237516	0.012370787	0.012936122	0.006793557	0.015594482
k141_8507287_8	Chloroflexi	0.025407528	0.017330868	0.030144322	0.020337394	0.01700842	0.020756721	0.032126795
k141_8509061_4	Chloroflexi	0.052194335	0.086245471	0.086727903	0.067341084	0.051089443	0.085504866	0.069687435
k141_8515967_1	Acidobacteria	0.019407964	0.028495411	0.019190709	0.031102596	0.012468915	0.018071494	0.011184629
k141_8524757_3	Planctomycetes	0.027436201	0.021802447	0.026906959	0.016492505	0.027470691	0.02818547	0.036922078
k141_8525194_3	Planctomycetes	0.026430431	0.015656837	0.006914704	0.017177638	0.005586631	0.01145475	0.016491131
k141_8526975_2	unclassify	0.131667898	0.120176477	0.176239381	0.138326059	0.138763283	0.169143818	0.159616145
k141_8527846_1	Thaumarchaeota	0.742161021	0.319828486	0.64093882	0.292013818	0.142089299	0.228534699	0.219862243
k141_8528718_1	unclassify	0.007365532	0.001333584	0.001759989	0	0.004137965	0.012701684	0.004514099
k141_853046_1	Chloroflexi	0.002042262	0.003032086	0.001628549	0.012058869	0.024177773	0.012359163	0.02137094
k141_8532716_1	other	0.007188204	0.007221387	0.005989804	0.001326413	0.004282335	0.012162904	0.009473368
k141_8533093_4	Planctomycetes	0.003504149	0	0	0.015264915	0.001664137	0.001598824	0.000474671
k141_853740_3	Acidobacteria	0.042014439	0.042885095	0.044624546	0.050172792	0.065223484	0.065486332	0.045644902
k141_8540524_1	Chloroflexi	0	0.002706896	0.002866237	0.003366744	0.012948776	0	0
k141_8551447_5	unclassify	0.049171265	0.024309387	0.02877899	0.024339447	0.056447384	0.026565996	0.031733353
k141_8553520_6	Chloroflexi	0.001762836	0.001962922	0.000858498	0.005890397	0.004179916	0.01070897	0.002318285
k141_8556007_2	Planctomycetes	0.044608421	0.03639576	0.044752317	0.052128867	0.081982576	0.066757921	0.05265082
k141_8559966_3	Planctomycetes	0.026779045	0.02858107	0.020951806	0.026607562	0.036474614	0.046644307	0.028589784
k141_8560834_1	Alphaproteobacteria	0.012345422	0.005334034	0.013157488	0.015871323	0.017797288	0.041326469	0.017051952
k141_8562458_3	Gemmatimonadetes	0.051311892	0.001122671	0.00944975	0.008943219	0.002390655	0.010783884	0.01600334
k141_8564680_4	Thaumarchaeota	0.065495172	0.045141517	0.122247936	0.048801527	0.021564116	0.066597809	0.063574183
k141_8571077_5	Acidobacteria	0.019430392	0.039264725	0.033543018	0.024429392	0.025229596	0.026756475	0.024009239
k141_8576167_1	Planctomycetes	0.001520118	0.003720017	0.01190606	0.001030827	0.021361673	0.013653473	0.006903638
k141_857620_1	Chloroflexi	0	0.000940595	0.002020794	0	0.002002937	0.010208314	0.000779599
k141_8584474_9	Alphaproteobacteria	0.025311119	0.045901077	0.033302874	0.020316144	0.033952962	0.028373559	0.028593049
k141_8595857_7	Planctomycetes	0.042057437	0.043581315	0.029951673	0.032199386	0.04644001	0.039482809	0.046529363
k141_8599448_2	Chloroflexi	0.015050915	0.009492376	0.033055248	0.042243694	0.021597117	0.033921105	0.054872185
k141_8607178_1	Alphaproteobacteria	0.042359762	0.044449876	0.048582664	0.054458334	0.028354165	0.038843643	0.036657624
k141_8613754_1	Chloroflexi	0.007757719	0.008512552	0	0.015462183	0.035682067	0.036378955	0.005870249
k141_8625894_42	unclassify	0.304421069	0.482427102	0.381386114	0.21578371	0.524500763	0.421039501	0.457826942
k141_8629598_2	Chloroflexi	0.001814223	0.003328424	0.009289912	0.001116703	0	0.001134035	0.001192932
k141_862989_2	Nitrospinae	0.009458195	0.008648419	0.009889194	0.006604931	0.001696233	0.003477933	0.008527436
k141_8633602_2	Planctomycetes	0.012022192	0.02752676	0.008037794	0.008137603	0.000252064	0.008024952	0.016528317
k141_8640342_4	Chloroflexi	0.011181446	0.008928838	0.013145254	0.019811718	0.019385821	0.021961938	0.014027132
k141_864181_3	Thaumarchaeota	0.027424114	0.041603329	0.067542906	0.05566078	0.051985141	0.107739937	0.074960544
k141_8654844_3	other	0.004409918	0.002779313	0.002980148	0.006691954	0	0.001924852	0.014972188
k141_8654927_2	Acidobacteria	0.00508193	0.003492694	0.004353019	0.014928312	0.011289744	0.009840674	0.019024014
k141_8658198_1	Chloroflexi	0.001453101	0.004468851	0.002896845	0.022411688	0.012305339	0.022310662	0.028974887
k141_8659015_1	Planctomycetes	0.015276639	0.016300242	0.016388544	0.034572922	0.03427024	0.018054682	0.032447661
k141_8666947_3	Planctomycetes	0.016701394	0.013338953	0.011699575	0.004553662	0.012833724	0.004484135	0.017371678
k141_8671619_2	Planctomycetes	0.011059934	0.009149897	0.021650173	0.019138082	0.025583868	0.023307737	0.027921331
k141_867350_1	Chloroflexi	0.006865624	0.012425029	0.008766858	0.008700541	0.006791908	0.015467714	0.010246036
k141_8676488_5	Gammaproteobacteria	0.049456576	0.019140899	0.014418825	0.00877135	0.004821387	0.014627836	0.00830309
k141_8682869_1	unclassify	0.002129923	0.011801906	0.009693306	0.001311025	0	0.002761366	0
k141_8685065_2	Gemmatimonadetes	0.032464845	0.056984588	0.038845158	0.041803042	0.04331749	0.062518347	0.057397571
k141_8688983_4	unclassify	0.002994397	0.007249202	0.003869218	0.001015604	0.000473341	0.002020289	0.013003101
k141_8691499_2	Planctomycetes	0.009076239	0.006964489	0.013367423	0.015807998	0.017685251	0.011460823	0.008440499
k141_86965_6	Gammaproteobacteria	0.032872375	0.032288546	0.04203925	0.016455454	0.021221338	0.021912884	0.025054712
k141_8700698_4	Alphaproteobacteria	0.010554324	0.020798837	0.011314919	0.006214017	0.018852171	0.010302836	0.009873244
k141_8702964_1	Planctomycetes	0.013496064	0.003052458	0.003278982	0.001265514	0.001625003	0.001884894	0.001351901
k141_8704609_2	Gammaproteobacteria	0.055339317	0.014073336	0.012621797	0.005121316	0.010709659	0.001797808	0.014823556
k141_8729575_1	Planctomycetes	0.006929468	0.013642342	0.002476007	0.006246414	0	0.00229095	0.004556433
k141_8730098_4	unclassify	0.034372897	0.046025551	0.03598291	0.047802472	0.04452305	0.033373076	0.038020751
k141_874208_4	Acidobacteria	0	0.03839226	0.000850212	0	0	0	0.001402145
k141_8744295_6	Actinobacteria	0.081717456	0.063086867	0.074127289	0.07306493	0.07109816	0.088118832	0.062660261
k141_8754761_2	Chloroflexi	0.016808607	0.036528189	0.010164234	0.037308423	0.039613104	0.048681122	0.035682181
k141_8758853_1	Acidobacteria	0.020540963	0.004851725	0.009654675	0.013695267	0.01462414	0.019652523	0.027534832
k141_8761181_1	Planctomycetes	0.014357721	0.023962007	0.005724596	0.011985948	0.005674008	0.010038399	0.00606911
k141_8766121_3	Acidobacteria	0.045212027	0.026055738	0.025254273	0.033816552	0.033709842	0.027175654	0.041548117
k141_876742_1	Gammaproteobacteria	0.048358757	0.008888625	0.052509706	0.058545161	0.047319377	0.053630612	0.051795401
k141_8790263_13	Thaumarchaeota	0.187174093	0.169946891	0.323408061	0.258219304	0.17249522	0.272760281	0.250713099
k141_8792262_2	Planctomycetes	0.005171813	0.002559479	0.00651023	0.00212226	0	0.009514804	0.012979323
k141_8796604_1	Planctomycetes	0.035095973	0.015046062	0.02718786	0.034754139	0.039143637	0.030868159	0.018309412
k141_8799292_1	Chloroflexi	0.010637274	0.004602486	0.003926148	0.001309506	0.001681492	0.01644064	0.005145938
k141_880274_1	Planctomycetes	0.031982936	0.02117535	0.038231325	0.033983678	0.011824327	0.023101754	0.01646689
k141_8805429_6	unclassify	0.035109908	0.054866079	0.038683052	0.039087131	0.045152922	0.032245914	0.045871461
k141_8805614_3	Chloroflexi	0.002309426	0.004010396	0.002762387	0.009864291	0.004165636	0.007832739	0.020001471
k141_8806071_3	Chloroflexi	0.002559673	0.007099228	0.00426469	0.002789055	0.003529677	0.002965486	0.013479112
k141_8816243_4	Gemmatimonadetes	0.016066285	0.008573051	0.008010842	0.015164225	0.054738987	0.022325435	0.016387597
k141_8816832_3	Planctomycetes	0.007729644	0.011328674	0.005969612	0.007494793	0.012439661	0.02024118	0.004981763
k141_8819552_3	Thaumarchaeota	0	0.00441885	0.003431403	0.012612764	0.001660051	0.032051658	0.003772647
k141_8820783_4	Planctomycetes	0.012283154	0.008297368	0.012850166	0.023124033	0.005455367	0.012893125	0.009229874
k141_882391_1	Thaumarchaeota	0.115648455	0.131520674	0.176531451	0.143746698	0.10778169	0.161377639	0.152989401
k141_8836304_8	Gammaproteobacteria	0.078846766	0.057921683	0.062432503	0.083840541	0.112662371	0.08799039	0.082818533
k141_8843651_1	Planctomycetes	0.026417001	0.009796389	0.007892536	0.013199774	0.027854719	0.016123757	0.018369805
k141_884492_2	Acidobacteria	0.040455702	0.02829692	0.046258049	0.054412521	0.040417055	0.061756518	0.057063209
k141_8847683_4	Planctomycetes	0.006450623	0.018642117	0.006340886	0.001648146	0.010749984	0.00730447	0.00687588
k141_8850223_1	Gammaproteobacteria	0.089874543	0.042788552	0.045074748	0.02355042	0.009781608	0.03440343	0.031746797
k141_8851916_8	Planctomycetes	0.014558324	0.012162591	0.010375635	0.034497299	0.007204179	0.014206514	0.011703595
k141_8858487_28	Gammaproteobacteria	0.414606736	0.672588314	0.609015556	0.406769749	0.464901203	0.529719052	0.533364326
k141_8860580_5	Alphaproteobacteria	0.138428636	0.129012264	0.112895827	0.139984421	0.154515496	0.160370229	0.170697716
k141_8865704_6	Planctomycetes	0.009447398	0.008708432	0.01091197	0.012526852	0.012003145	0.008098944	0.024277283
k141_8870439_1	Alphaproteobacteria	0.085838655	0.077826354	0.069066117	0.15858395	0.178424351	0.102854844	0.095320086
k141_8871641_4	Chloroflexi	0.009320742	0.004620076	0.011261131	0.023400168	0.010441325	0.008270525	0.006815734
k141_8871966_7	unclassify	0.02800355	0.011678009	0.019339962	0.026453744	0.021131244	0.027159155	0.03653484
k141_8873392_3	Alphaproteobacteria	0.003212387	0.004751473	0.016262061	0.001881038	0.00133131	0.003275638	0.003773636
k141_8877240_2	Planctomycetes	0.001160552	0.00707676	0.004904896	0.00158688	0.008910662	0.025051802	0.008732211
k141_8879010_9	Acidobacteria	0.037885851	0.055152916	0.050507942	0.062395256	0.058485809	0.038101603	0.062369
k141_8881316_1	unclassify	0.001525966	0.017047746	0.007987782	0.021845073	0.010639851	0.028039791	0.01954127
k141_8882529_6	Alphaproteobacteria	0.025188902	0.02695224	0.034063701	0.032569268	0.019157378	0.027683407	0.031060313
